state,year,population,violent crime total,murder and nonnegligent manslaughter,forcible rape,robbery,aggravated assault,property crime total,burglary,larceny-theft,motor vehicle theft,violent crime rate,murder and nonnegligent manslaughter rate,forcible rape rate,robbery rate,aggravated assault rate,property crime rate,burglary rate,larceny-theft rate,motor vehicle theft rate
Arizona,2000,5130632.0,27281.0,359.0,1577.0,7504.0,17841.0,271811.0,51902.0,176705.0,43204.0,531.7,7.0,30.7,146.3,347.7,5297.8,1011.6,3444.1,842.1
Arizona,2001,5306966.0,28675.0,400.0,1518.0,8868.0,17889.0,293874.0,54821.0,186850.0,52203.0,540.3,7.5,28.6,167.1,337.1,5537.5,1033.0,3520.8,983.7
Arizona,2002,5441125.0,30171.0,387.0,1608.0,8000.0,20176.0,318296.0,59087.0,201541.0,57668.0,554.5,7.1,29.6,147.0,370.8,5849.8,1085.9,3704.0,1059.9
Arizona,2003,5579222.0,28638.0,441.0,1856.0,7619.0,18722.0,314335.0,58613.0,198725.0,56997.0,513.3,7.9,33.3,136.6,335.6,5634.0,1050.6,3561.9,1021.6
Arizona,2004,5739879.0,28952.0,414.0,1896.0,7721.0,18921.0,291203.0,56885.0,179012.0,55306.0,504.4,7.2,33.0,134.5,329.6,5073.3,991.0,3118.7,963.5
Arizona,2005,5953007.0,30478.0,445.0,2006.0,8579.0,19448.0,287345.0,56328.0,176112.0,54905.0,512.0,7.5,33.7,144.1,326.7,4827.0,946.2,2958.0,922.0
Arizona,2006,6166318.0,33456.0,533.0,2449.0,9491.0,20983.0,294389.0,59418.0,178321.0,56650.0,542.6,8.6,39.7,153.9,340.3,4774.1,963.6,2891.9,918.7
Arizona,2007,6338755.0,32835.0,548.0,2353.0,9764.0,20170.0,287308.0,59988.0,177076.0,50244.0,518.0,8.6,37.1,154.0,318.2,4532.6,946.4,2793.5,792.6
Arizona,2008,6500180.0,31567.0,462.0,2200.0,9809.0,19096.0,266653.0,58606.0,169460.0,38587.0,485.6,7.1,33.8,150.9,293.8,4102.2,901.6,2607.0,593.6
Arizona,2009,6595778.0,28128.0,380.0,2279.0,8199.0,17270.0,236721.0,54308.0,155976.0,26437.0,426.5,5.8,34.6,124.3,261.8,3589.0,823.4,2364.8,400.8
Arizona,2010,6413158.0,26528.0,408.0,2191.0,6953.0,16976.0,226802.0,50932.0,154137.0,21733.0,413.6,6.4,34.2,108.4,264.7,3536.5,794.2,2403.4,338.9
Arizona,2011,6467315.0,26789.0,397.0,2499.0,7145.0,16748.0,229896.0,54695.0,155400.0,19801.0,414.2,6.1,38.6,110.5,259.0,3554.7,845.7,2402.9,306.2
Arizona,2012,6553255.0,28108.0,358.0,2277.0,7386.0,18087.0,231930.0,52934.0,159838.0,19158.0,428.9,5.5,34.7,112.7,276.0,3539.2,807.8,2439.1,292.3
Arkansas,1960,1786272.0,1924.0,152.0,159.0,443.0,1170.0,16548.0,5399.0,10250.0,899.0,107.7,8.5,8.9,24.8,65.5,926.4,302.2,573.8,50.3
Arkansas,1961,1797000.0,1809.0,163.0,130.0,446.0,1070.0,16836.0,5536.0,10211.0,1089.0,100.7,9.1,7.2,24.8,59.5,936.9,308.1,568.2,60.6
Arkansas,1962,1823000.0,1667.0,144.0,124.0,400.0,999.0,18199.0,5683.0,11169.0,1347.0,91.4,7.9,6.8,21.9,54.8,998.3,311.7,612.7,73.9
Arkansas,1963,1858000.0,1991.0,137.0,113.0,466.0,1275.0,19949.0,6087.0,12315.0,1547.0,107.2,7.4,6.1,25.1,68.6,1073.7,327.6,662.8,83.3
Arkansas,1964,1933000.0,2641.0,147.0,157.0,565.0,1772.0,23633.0,7135.0,14622.0,1876.0,136.6,7.6,8.1,29.2,91.7,1222.6,369.1,756.4,97.1
Arkansas,1965,1960000.0,2662.0,115.0,203.0,465.0,1879.0,22313.0,6344.0,14254.0,1715.0,135.8,5.9,10.4,23.7,95.9,1138.4,323.7,727.2,87.5
Arkansas,1966,1955000.0,3185.0,139.0,192.0,574.0,2280.0,23850.0,7044.0,15140.0,1666.0,162.9,7.1,9.8,29.4,116.6,1219.9,360.3,774.4,85.2
Arkansas,1967,1968000.0,4320.0,173.0,279.0,693.0,3175.0,27728.0,8735.0,17301.0,1692.0,219.5,8.8,14.2,35.2,161.3,1408.9,443.9,879.1,86.0
Arkansas,1968,2012000.0,4360.0,163.0,349.0,796.0,3052.0,35046.0,11463.0,21506.0,2077.0,216.7,8.1,17.3,39.6,151.7,1741.8,569.7,1068.9,103.2
Arkansas,1969,1995000.0,4390.0,197.0,347.0,885.0,2961.0,39271.0,12989.0,24069.0,2213.0,220.1,9.9,17.4,44.4,148.4,1968.5,651.1,1206.5,110.9
Arkansas,1970,1923295.0,4276.0,195.0,328.0,877.0,2876.0,42290.0,14606.0,25388.0,2296.0,222.3,10.1,17.1,45.6,149.5,2198.8,759.4,1320.0,119.4
Arkansas,1971,1944000.0,4680.0,204.0,332.0,947.0,3197.0,40581.0,14014.0,24173.0,2394.0,240.7,10.5,17.1,48.7,164.5,2087.5,720.9,1243.5,123.1
Arkansas,1972,1978000.0,4840.0,206.0,342.0,1084.0,3208.0,41690.0,14541.0,24891.0,2258.0,244.7,10.4,17.3,54.8,162.2,2107.7,735.1,1258.4,114.2
Arkansas,1973,2037000.0,5905.0,180.0,398.0,1456.0,3871.0,50244.0,18088.0,29204.0,2952.0,289.9,8.8,19.5,71.5,190.0,2466.6,888.0,1433.7,144.9
Arkansas,1974,2062000.0,6521.0,231.0,492.0,1664.0,4134.0,61539.0,22170.0,35989.0,3380.0,316.2,11.2,23.9,80.7,200.5,2984.4,1075.2,1745.3,163.9
Arkansas,1975,2116000.0,7369.0,213.0,547.0,1854.0,4755.0,67540.0,22791.0,41199.0,3550.0,348.3,10.1,25.9,87.6,224.7,3191.9,1077.1,1947.0,167.8
Arkansas,1976,2109000.0,6410.0,213.0,510.0,1618.0,4069.0,65437.0,19771.0,42474.0,3192.0,303.9,10.1,24.2,76.7,192.9,3102.8,937.5,2013.9,151.4
Arkansas,1977,2144000.0,6924.0,188.0,592.0,1784.0,4360.0,64709.0,20852.0,39924.0,3933.0,322.9,8.8,27.6,83.2,203.4,3018.1,972.6,1862.1,183.4
Arkansas,1978,2186000.0,7522.0,199.0,505.0,1748.0,5070.0,68151.0,21140.0,42647.0,4364.0,344.1,9.1,23.1,80.0,231.9,3117.6,967.1,1950.9,199.6
Arkansas,1979,2180000.0,7984.0,198.0,595.0,1626.0,5565.0,70949.0,21457.0,45267.0,4225.0,366.2,9.1,27.3,74.6,255.3,3254.5,984.3,2076.5,193.8
Arkansas,1980,2284037.0,7656.0,210.0,609.0,1848.0,4989.0,79390.0,25559.0,49558.0,4273.0,335.2,9.2,26.7,80.9,218.4,3475.9,1119.0,2169.8,187.1
Arkansas,1981,2294000.0,7119.0,209.0,577.0,1776.0,4557.0,79972.0,24732.0,50959.0,4281.0,310.3,9.1,25.2,77.4,198.6,3486.1,1078.1,2221.4,186.6
Arkansas,1982,2291000.0,7438.0,187.0,622.0,1805.0,4824.0,81259.0,24547.0,52450.0,4262.0,324.7,8.2,27.1,78.8,210.6,3546.9,1071.5,2289.4,186.0
Arkansas,1983,2328000.0,6930.0,178.0,586.0,1614.0,4552.0,74563.0,22380.0,48140.0,4043.0,297.7,7.6,25.2,69.3,195.5,3202.9,961.3,2067.9,173.7
Arkansas,1984,2349000.0,7549.0,176.0,697.0,1587.0,5089.0,71554.0,20810.0,46807.0,3937.0,321.4,7.5,29.7,67.6,216.6,3046.1,885.9,1992.6,167.6
Arkansas,1985,2359000.0,8199.0,187.0,686.0,1617.0,5709.0,76372.0,22207.0,49957.0,4208.0,347.6,7.9,29.1,68.5,242.0,3237.5,941.4,2117.7,178.4
Arkansas,1986,2372000.0,9365.0,191.0,686.0,1890.0,6598.0,83729.0,24429.0,54677.0,4623.0,394.8,8.1,28.9,79.7,278.2,3529.9,1029.9,2305.1,194.9
Arkansas,1987,2388000.0,9839.0,182.0,779.0,1890.0,6988.0,91537.0,25743.0,60862.0,4932.0,412.0,7.6,32.6,79.1,292.6,3833.2,1078.0,2548.7,206.5
Arkansas,1988,2422000.0,10237.0,211.0,780.0,2037.0,7209.0,91962.0,26443.0,60363.0,5156.0,422.7,8.7,32.2,84.1,297.6,3796.9,1091.8,2492.3,212.9
Arkansas,1989,2406000.0,11397.0,203.0,924.0,2660.0,7610.0,98213.0,28738.0,63084.0,6391.0,473.7,8.4,38.4,110.6,316.3,4082.0,1194.4,2621.9,265.6
Arkansas,1990,2350725.0,12511.0,241.0,1019.0,2661.0,8590.0,101897.0,28464.0,66630.0,6803.0,532.2,10.3,43.3,113.2,365.4,4334.7,1210.9,2834.4,289.4
Arkansas,1991,2372000.0,14072.0,264.0,1058.0,3217.0,9533.0,108677.0,29093.0,71487.0,8097.0,593.3,11.1,44.6,135.6,401.9,4581.7,1226.5,3013.8,341.4
Arkansas,1992,2399000.0,13831.0,259.0,990.0,3011.0,9571.0,100402.0,26214.0,66288.0,7900.0,576.5,10.8,41.3,125.5,399.0,4185.2,1092.7,2763.2,329.3
Arkansas,1993,2424000.0,14381.0,247.0,1028.0,3027.0,10079.0,102231.0,26646.0,67767.0,7818.0,593.3,10.2,42.4,124.9,415.8,4217.5,1099.3,2795.7,322.5
Arkansas,1994,2453000.0,14598.0,294.0,1028.0,3158.0,10118.0,103115.0,26911.0,68478.0,7726.0,595.1,12.0,41.9,128.7,412.5,4203.6,1097.1,2791.6,315.0
Arkansas,1995,2484000.0,13741.0,259.0,925.0,3122.0,9435.0,102780.0,24763.0,69935.0,8082.0,553.2,10.4,37.2,125.7,379.8,4137.7,996.9,2815.4,325.4
Arkansas,1996,2510000.0,13161.0,219.0,1046.0,2864.0,9032.0,104790.0,23925.0,73010.0,7855.0,524.3,8.7,41.7,114.1,359.8,4174.9,953.2,2908.8,312.9
Arkansas,1997,2523000.0,13293.0,250.0,1098.0,2814.0,9131.0,105759.0,25568.0,72253.0,7938.0,526.9,9.9,43.5,111.5,361.9,4191.8,1013.4,2863.8,314.6
Arkansas,1998,2538000.0,12442.0,201.0,893.0,2442.0,8906.0,96271.0,23559.0,65525.0,7187.0,490.2,7.9,35.2,96.2,350.9,3793.2,928.3,2581.8,283.2
Arkansas,1999,2551373.0,10848.0,143.0,710.0,2024.0,7971.0,92283.0,21692.0,63927.0,6664.0,425.2,5.6,27.8,79.3,312.4,3617.0,850.2,2505.6,261.2
Arkansas,2000,2673400.0,11904.0,168.0,848.0,2001.0,8887.0,98115.0,21443.0,69740.0,6932.0,445.3,6.3,31.7,74.8,332.4,3670.0,802.1,2608.7,259.3
Arkansas,2001,2694698.0,12190.0,148.0,892.0,2181.0,8969.0,99106.0,22196.0,69590.0,7320.0,452.4,5.5,33.1,80.9,332.8,3677.8,823.7,2582.5,271.6
Arkansas,2002,2706268.0,11501.0,142.0,754.0,2524.0,8081.0,101171.0,23229.0,71129.0,6813.0,425.0,5.2,27.9,93.3,298.6,3738.4,858.3,2628.3,251.7
Arkansas,2003,2727774.0,12449.0,180.0,911.0,2227.0,9131.0,99084.0,25016.0,68061.0,6007.0,456.4,6.6,33.4,81.6,334.7,3632.4,917.1,2495.1,220.2
Arkansas,2004,2750000.0,13814.0,176.0,1183.0,2372.0,10083.0,110911.0,30151.0,74242.0,6518.0,502.3,6.4,43.0,86.3,366.7,4033.1,1096.4,2699.7,237.0
Arkansas,2005,2775708.0,14670.0,189.0,1202.0,2532.0,10747.0,112914.0,30118.0,75510.0,7286.0,528.0,6.8,43.3,91.2,387.2,4068.0,1085.1,2720.0,262.0
Arkansas,2006,2810872.0,15538.0,205.0,1325.0,2749.0,11259.0,112025.0,31864.0,72646.0,7515.0,552.8,7.3,47.1,97.8,400.6,3985.4,1133.6,2584.5,267.4
Arkansas,2007,2834797.0,15226.0,198.0,1294.0,3105.0,10629.0,112130.0,32035.0,73096.0,6999.0,537.1,7.0,45.6,109.5,374.9,3955.5,1130.1,2578.5,246.9
Arkansas,2008,2855390.0,14649.0,165.0,1463.0,2777.0,10244.0,110360.0,33912.0,69905.0,6543.0,513.0,5.8,51.2,97.3,358.8,3865.0,1187.6,2448.2,229.1
Arkansas,2009,2889450.0,14905.0,179.0,1378.0,2576.0,10772.0,109078.0,34753.0,68228.0,6097.0,515.8,6.2,47.7,89.2,372.8,3775.0,1202.8,2361.3,211.0
Arkansas,2010,2921588.0,14711.0,134.0,1321.0,2369.0,10887.0,103820.0,32463.0,65796.0,5561.0,503.5,4.6,45.2,81.1,372.6,3553.5,1111.1,2252.1,190.3
Arkansas,2011,2938582.0,14173.0,160.0,1230.0,2357.0,10426.0,110430.0,34016.0,70645.0,5769.0,482.3,5.4,41.9,80.2,354.8,3757.9,1157.6,2404.1,196.3
Arkansas,2012,2949131.0,13835.0,173.0,1247.0,2320.0,10095.0,107941.0,31890.0,70327.0,5724.0,469.1,5.9,42.3,78.7,342.3,3660.1,1081.3,2384.7,194.1
California,1960,15717204.0,37558.0,616.0,2859.0,15287.0,18796.0,508511.0,143102.0,311956.0,53453.0,239.0,3.9,18.2,97.3,119.6,3235.4,910.5,1984.8,340.1
California,1961,16397000.0,38154.0,605.0,3033.0,14832.0,19684.0,521008.0,146615.0,319834.0,54559.0,232.7,3.7,18.5,90.5,120.0,3177.5,894.2,1950.6,332.7
California,1962,16970000.0,39846.0,657.0,2946.0,15598.0,20645.0,564451.0,158523.0,348373.0,57555.0,234.8,3.9,17.4,91.9,121.7,3326.2,934.1,2052.9,339.2
California,1963,17590000.0,42419.0,673.0,3080.0,16458.0,22208.0,623709.0,175703.0,384289.0,63717.0,241.2,3.8,17.5,93.6,126.3,3545.8,998.9,2184.7,362.2
California,1964,18084000.0,48026.0,740.0,3621.0,18667.0,24998.0,700630.0,196883.0,427960.0,75787.0,265.6,4.1,20.0,103.2,138.2,3874.3,1088.7,2366.5,419.1
California,1965,18602000.0,52490.0,880.0,3948.0,21081.0,26581.0,750997.0,225007.0,444217.0,81773.0,282.2,4.7,21.2,113.3,142.9,4037.2,1209.6,2388.0,439.6
California,1966,18918000.0,57718.0,868.0,4432.0,22317.0,30101.0,802944.0,241666.0,474122.0,87156.0,305.1,4.6,23.4,118.0,159.1,4244.3,1277.4,2506.2,460.7
California,1967,19153000.0,67446.0,1039.0,4792.0,28539.0,33076.0,900757.0,276958.0,526477.0,97322.0,352.1,5.4,25.0,149.0,172.7,4703.0,1446.0,2748.8,508.1
California,1968,19221000.0,81293.0,1150.0,5744.0,36991.0,37408.0,1018363.0,316081.0,582838.0,119444.0,422.9,6.0,29.9,192.5,194.6,5298.2,1644.5,3032.3,621.4
California,1969,19443000.0,89878.0,1386.0,7053.0,39240.0,42199.0,1096083.0,325891.0,638249.0,131943.0,462.3,7.1,36.3,201.8,217.0,5637.4,1676.1,3282.7,678.6
California,1970,19953134.0,94741.0,1376.0,7005.0,41277.0,45083.0,1170113.0,349788.0,682811.0,137514.0,474.8,6.9,35.1,206.9,225.9,5864.3,1753.0,3422.1,689.2
California,1971,20223000.0,104872.0,1642.0,7300.0,47626.0,48304.0,1248069.0,392277.0,711417.0,144375.0,518.6,8.1,36.1,235.5,238.9,6171.5,1939.8,3517.9,713.9
California,1972,20468000.0,110667.0,1791.0,8127.0,48829.0,51920.0,1201968.0,398960.0,663568.0,139440.0,540.7,8.8,39.7,238.6,253.7,5872.4,1949.2,3242.0,681.3
California,1973,20601000.0,116563.0,1862.0,8357.0,49531.0,56813.0,1182309.0,407824.0,643488.0,130997.0,565.8,9.0,40.6,240.4,275.8,5739.1,1979.6,3123.6,635.9
California,1974,20907000.0,127658.0,1985.0,8494.0,52822.0,64357.0,1303810.0,433194.0,737067.0,133549.0,610.6,9.5,40.6,252.7,307.8,6236.2,2072.0,3525.5,638.8
California,1975,21185000.0,138842.0,2209.0,8807.0,59827.0,67999.0,1387451.0,469726.0,784639.0,133086.0,655.4,10.4,41.6,282.4,321.0,6549.2,2217.3,3703.7,628.2
California,1976,21520000.0,144041.0,2220.0,9614.0,59318.0,72889.0,1412716.0,467980.0,806086.0,138650.0,669.3,10.3,44.7,275.6,338.7,6564.7,2174.6,3745.8,644.3
California,1977,21896000.0,154582.0,2515.0,10825.0,62852.0,78390.0,1380039.0,468452.0,766317.0,145270.0,706.0,11.5,49.4,287.0,358.0,6302.7,2139.4,3499.8,663.5
California,1978,22294000.0,165626.0,2611.0,11316.0,68235.0,83464.0,1420857.0,488966.0,777783.0,154108.0,742.9,11.7,50.8,306.1,374.4,6373.3,2193.3,3488.8,691.3
California,1979,22696000.0,184087.0,2952.0,12239.0,75767.0,93129.0,1511021.0,496310.0,847148.0,167563.0,811.1,13.0,53.9,333.8,410.3,6657.7,2186.8,3732.6,738.3
California,1980,23532680.0,210290.0,3411.0,13693.0,90420.0,102766.0,1633042.0,545138.0,913070.0,174834.0,893.6,14.5,58.2,384.2,436.7,6939.5,2316.5,3880.0,742.9
California,1981,24159000.0,208485.0,3143.0,13566.0,93781.0,97995.0,1625302.0,540806.0,921939.0,162557.0,863.0,13.0,56.2,388.2,405.6,6727.5,2238.5,3816.1,672.9
California,1982,24724000.0,201429.0,2779.0,12529.0,91988.0,94133.0,1599827.0,499466.0,935831.0,164530.0,814.7,11.2,50.7,372.1,380.7,6470.7,2020.2,3785.1,665.5
California,1983,25174000.0,194491.0,2639.0,12093.0,85826.0,93933.0,1486487.0,460460.0,867123.0,158904.0,772.6,10.5,48.0,340.9,373.1,5904.9,1829.1,3444.5,631.2
California,1984,25622000.0,195589.0,2717.0,11702.0,83924.0,97246.0,1461731.0,443094.0,857328.0,161309.0,763.4,10.6,45.7,327.5,379.5,5705.0,1729.3,3346.1,629.6
California,1985,26365000.0,201763.0,2770.0,11421.0,86387.0,101185.0,1516710.0,448506.0,890967.0,177237.0,765.3,10.5,43.3,327.7,383.8,5752.7,1701.1,3379.4,672.2
California,1986,26981000.0,248370.0,3038.0,12119.0,92512.0,140701.0,1576299.0,457698.0,913004.0,205597.0,920.5,11.3,44.9,342.9,521.5,5842.3,1696.4,3383.9,762.0
California,1987,27663000.0,253943.0,2924.0,12109.0,83341.0,155569.0,1545928.0,419969.0,896335.0,229624.0,918.0,10.6,43.8,301.3,562.4,5588.4,1518.2,3240.2,830.1
California,1988,28168000.0,261912.0,2936.0,11780.0,86141.0,161055.0,1607180.0,407631.0,933636.0,265913.0,929.8,10.4,41.8,305.8,571.8,5705.7,1447.1,3314.5,944.0
California,1989,29063000.0,284136.0,3158.0,11966.0,96431.0,172581.0,1681516.0,410468.0,972603.0,298445.0,977.7,10.9,41.2,331.8,593.8,5785.8,1412.3,3346.5,1026.9
California,1990,29760021.0,311051.0,3553.0,12688.0,112208.0,182602.0,1654186.0,400392.0,951580.0,302214.0,1045.2,11.9,42.6,377.0,613.6,5558.4,1345.4,3197.5,1015.5
California,1991,30380000.0,331122.0,3859.0,12896.0,124939.0,189428.0,1726391.0,424656.0,986120.0,315615.0,1089.9,12.7,42.4,411.3,623.5,5682.7,1397.8,3246.0,1038.9
California,1992,30867000.0,345624.0,3921.0,12761.0,130897.0,198045.0,1716137.0,427491.0,968534.0,320112.0,1119.7,12.7,41.3,424.1,641.6,5559.8,1384.9,3137.8,1037.1
California,1993,31211000.0,336381.0,4096.0,11766.0,126436.0,194083.0,1678884.0,414182.0,945407.0,319295.0,1077.8,13.1,37.7,405.1,621.8,5379.1,1327.0,3029.1,1023.0
California,1994,31431000.0,318395.0,3703.0,10984.0,112160.0,191548.0,1622102.0,384257.0,929640.0,308205.0,1013.0,11.8,34.9,356.8,609.4,5160.8,1222.5,2957.7,980.6
California,1995,31589000.0,305154.0,3531.0,10554.0,104611.0,186458.0,1536830.0,353895.0,902456.0,280479.0,966.0,11.2,33.4,331.2,590.3,4865.1,1120.3,2856.9,887.9
California,1996,31878000.0,274996.0,2916.0,10244.0,94222.0,167614.0,1385135.0,312212.0,830457.0,242466.0,862.7,9.1,32.1,295.6,525.8,4345.1,979.4,2605.1,760.6
California,1997,32268000.0,257582.0,2579.0,10189.0,81468.0,163346.0,1312367.0,299240.0,784405.0,228722.0,798.3,8.0,31.6,252.5,506.2,4067.1,927.4,2430.9,708.8
California,1998,32667000.0,229883.0,2171.0,9782.0,68782.0,149148.0,1188791.0,269012.0,724262.0,195517.0,703.7,6.6,29.9,210.6,456.6,3639.1,823.5,2217.1,598.5
California,1999,33145121.0,207879.0,2005.0,9363.0,60039.0,136472.0,1053285.0,223814.0,660991.0,168480.0,627.2,6.0,28.2,181.1,411.7,3177.8,675.3,1994.2,508.3
California,2000,33871648.0,210531.0,2079.0,9785.0,60249.0,138418.0,1056183.0,222293.0,651855.0,182035.0,621.6,6.1,28.9,177.9,408.7,3118.2,656.3,1924.5,537.4
California,2001,34600463.0,212867.0,2206.0,9960.0,64614.0,136087.0,1134189.0,232273.0,697739.0,204177.0,615.2,6.4,28.8,186.7,393.3,3278.0,671.3,2016.6,590.1
California,2002,35001986.0,208388.0,2395.0,10198.0,64968.0,130827.0,1176484.0,238428.0,715692.0,222364.0,595.4,6.8,29.1,185.6,373.8,3361.2,681.2,2044.7,635.3
California,2003,35462712.0,205551.0,2407.0,9994.0,63770.0,129380.0,1215086.0,242274.0,731486.0,241326.0,579.6,6.8,28.2,179.8,364.8,3426.4,683.2,2062.7,680.5
California,2004,35842038.0,189175.0,2392.0,9615.0,61768.0,115400.0,1227194.0,245903.0,728687.0,252604.0,527.8,6.7,26.8,172.3,322.0,3423.9,686.1,2033.1,704.8
California,2005,36154147.0,190178.0,2503.0,9392.0,63622.0,114661.0,1200531.0,250521.0,692467.0,257543.0,526.0,6.9,26.0,176.0,317.1,3321.0,692.9,1915.0,712.0
California,2006,36457549.0,194483.0,2486.0,9235.0,71142.0,111620.0,1159988.0,247230.0,669103.0,243655.0,533.5,6.8,25.3,195.1,306.2,3181.7,678.1,1835.3,668.3
California,2007,36553215.0,191561.0,2262.0,9046.0,70706.0,109547.0,1112510.0,237850.0,654526.0,220134.0,524.1,6.2,24.7,193.4,299.7,3043.5,650.7,1790.6,602.2
California,2008,36756666.0,185329.0,2142.0,8903.0,69388.0,104896.0,1080996.0,237811.0,650656.0,192529.0,504.2,5.8,24.2,188.8,285.4,2941.0,647.0,1770.2,523.8
California,2009,36961664.0,174934.0,1972.0,8713.0,64093.0,100156.0,1009433.0,230198.0,615402.0,163833.0,473.3,5.3,23.6,173.4,271.0,2731.0,622.8,1665.0,443.3
California,2010,37338198.0,164133.0,1809.0,8331.0,58116.0,95877.0,981939.0,228857.0,600558.0,152524.0,439.6,4.8,22.3,155.6,256.8,2629.9,612.9,1608.4,408.5
California,2011,37683933.0,154943.0,1792.0,7665.0,54291.0,91195.0,973822.0,230075.0,596905.0,146842.0,411.2,4.8,20.3,144.1,242.0,2584.2,610.5,1584.0,389.7
California,2012,38041430.0,160944.0,1884.0,7837.0,56521.0,94702.0,1049465.0,245767.0,635090.0,168608.0,423.1,5.0,20.6,148.6,248.9,2758.7,646.1,1669.5,443.2
Colorado,1960,1753947.0,2408.0,73.0,229.0,1362.0,744.0,35695.0,9996.0,21949.0,3750.0,137.3,4.2,13.1,77.7,42.4,2035.1,569.9,1251.4,213.8
Colorado,1961,1781000.0,2659.0,83.0,230.0,1633.0,713.0,40156.0,11681.0,23551.0,4924.0,149.3,4.7,12.9,91.7,40.0,2254.7,655.9,1322.3,276.5
Colorado,1962,1907000.0,2990.0,96.0,283.0,1624.0,987.0,47872.0,12988.0,28740.0,6144.0,156.8,5.0,14.8,85.2,51.8,2510.3,681.1,1507.1,322.2
Colorado,1963,1961000.0,2555.0,94.0,285.0,1340.0,836.0,49624.0,13149.0,30465.0,6010.0,130.3,4.8,14.5,68.3,42.6,2530.5,670.5,1553.5,306.5
Colorado,1964,1966000.0,3119.0,82.0,336.0,1323.0,1378.0,50528.0,13367.0,31829.0,5332.0,158.6,4.2,17.1,67.3,70.1,2570.1,679.9,1619.0,271.2
Colorado,1965,1969000.0,3007.0,69.0,318.0,1073.0,1547.0,50245.0,12817.0,32532.0,4896.0,152.7,3.5,16.2,54.5,78.6,2551.8,650.9,1652.2,248.7
Colorado,1966,1977000.0,3340.0,79.0,343.0,1064.0,1854.0,56160.0,14057.0,36205.0,5898.0,168.9,4.0,17.3,53.8,93.8,2840.7,711.0,1831.3,298.3
Colorado,1967,1975000.0,3789.0,81.0,412.0,1342.0,1954.0,61565.0,15590.0,39885.0,6090.0,191.8,4.1,20.9,67.9,98.9,3117.2,789.4,2019.5,308.4
Colorado,1968,2048000.0,5387.0,110.0,535.0,1977.0,2765.0,73720.0,18780.0,46326.0,8614.0,263.0,5.4,26.1,96.5,135.0,3599.6,917.0,2262.0,420.6
Colorado,1969,2100000.0,6275.0,112.0,605.0,2324.0,3234.0,88188.0,23798.0,53743.0,10647.0,298.8,5.3,28.8,110.7,154.0,4199.4,1133.2,2559.2,507.0
Colorado,1970,2207259.0,7874.0,137.0,795.0,2849.0,4093.0,109512.0,30481.0,66043.0,12988.0,356.7,6.2,36.0,129.1,185.4,4961.4,1380.9,2992.1,588.4
Colorado,1971,2283000.0,8530.0,149.0,877.0,3080.0,4424.0,117422.0,33104.0,71423.0,12895.0,373.6,6.5,38.4,134.9,193.8,5143.3,1450.0,3128.5,564.8
Colorado,1972,2357000.0,9555.0,196.0,905.0,3332.0,5122.0,122286.0,37242.0,71154.0,13890.0,405.4,8.3,38.4,141.4,217.3,5188.2,1580.1,3018.8,589.3
Colorado,1973,2437000.0,10088.0,193.0,944.0,3970.0,4981.0,123845.0,38963.0,70931.0,13951.0,414.0,7.9,38.7,162.9,204.4,5081.9,1598.8,2910.6,572.5
Colorado,1974,2496000.0,10728.0,151.0,910.0,4137.0,5530.0,143170.0,46005.0,83722.0,13443.0,429.8,6.0,36.5,165.7,221.6,5736.0,1843.1,3354.2,538.6
Colorado,1975,2534000.0,11735.0,188.0,1051.0,4412.0,6084.0,157421.0,50710.0,94873.0,11838.0,463.1,7.4,41.5,174.1,240.1,6212.4,2001.2,3744.0,467.2
Colorado,1976,2583000.0,10770.0,176.0,873.0,3608.0,6113.0,164419.0,48558.0,104443.0,11418.0,417.0,6.8,33.8,139.7,236.7,6365.4,1879.9,4043.5,442.0
Colorado,1977,2619000.0,13407.0,166.0,1100.0,4471.0,7670.0,165405.0,50684.0,102225.0,12496.0,511.9,6.3,42.0,170.7,292.9,6315.6,1935.2,3903.2,477.1
Colorado,1978,2670000.0,13296.0,196.0,1323.0,4251.0,7526.0,169130.0,49917.0,106185.0,13028.0,498.0,7.3,49.6,159.2,281.9,6334.5,1869.6,3977.0,487.9
Colorado,1979,2772000.0,14472.0,161.0,1472.0,4353.0,8486.0,180984.0,49741.0,117898.0,13345.0,522.1,5.8,53.1,157.0,306.1,6529.0,1794.4,4253.2,481.4
Colorado,1980,2878407.0,15215.0,198.0,1510.0,4608.0,8899.0,195872.0,58455.0,124514.0,12903.0,528.6,6.9,52.5,160.1,309.2,6804.9,2030.8,4325.8,448.3
Colorado,1981,2963000.0,15755.0,239.0,1352.0,4726.0,9438.0,202119.0,60197.0,129658.0,12264.0,531.7,8.1,45.6,159.5,318.5,6821.4,2031.6,4375.9,413.9
Colorado,1982,3045000.0,15354.0,182.0,1356.0,4587.0,9229.0,200230.0,53260.0,134873.0,12097.0,504.2,6.0,44.5,150.6,303.1,6575.7,1749.1,4429.3,397.3
Colorado,1983,3139000.0,14955.0,202.0,1316.0,3968.0,9469.0,193070.0,48101.0,133271.0,11698.0,476.4,6.4,41.9,126.4,301.7,6150.7,1532.4,4245.7,372.7
Colorado,1984,3178000.0,14548.0,184.0,1238.0,3623.0,9503.0,191104.0,49619.0,128859.0,12626.0,457.8,5.8,39.0,114.0,299.0,6013.3,1561.3,4054.7,397.3
